gene	avg_len	min_len	max_len	cpm	tpm	is_polyA	r_ispolyA
DMC1	1447.2	569.0	2269.0	5.477034281784514	11.997485	False	True
DMD	5358.6	123.0	13992.0	0.0	0.202612	True	True
DMGDH	1759.8	554.0	3173.0	0.0	0.072166	True	True
DMKN	784.2	271.0	1924.0	0.0	0.35231	True	True
DMP1	2669.5	2634.0	2705.0	0.0	0.0	True	True
DMPK	2104.4	548.0	3243.0	2.053887855669193	8.747649999999998	True	True
DMRT1	1800.0	1385.0	2215.0	0.0	0.0	True	True
DMRT2	2001.7	1244.0	2459.0	0.0	0.0	True	True
DMRT3	1495.0	497.0	2493.0	0.0	0.0	True	True
DMRTA1	5586.0	5586.0	5586.0	0.0	0.0	True	True
DMRTA2	2960.0	2840.0	3080.0	0.0	0.0380154	True	True
DMRTB1	1910.0	1910.0	1910.0	0.0	0.0	True	True
DMRTC1	1092.2	611.0	1524.0	0.0	0.8508290000000001	True	True
DMRTC1B	915.1	458.0	1524.0	0.0	0.302845	True	True
DMRTC2	1372.8	556.0	3076.0	0.0	0.274069	True	True
DMTF1	1827.9	533.0	4460.0	57.85117460134896	85.51452284913802	True	True
DMTN	1669.8	579.0	2772.0	0.0	1.56797870296	True	True
DMWD	1535.5	370.0	3410.0	0.6846292852230642	13.007788	True	True
DMXL1	8047.7	1835.0	11236.0	14.034900347072815	10.97068	True	True
DMXL2	7940.8	571.0	10672.0	5.134719639172981	16.19344743	True	True
DNA2	2644.0	543.0	4267.0	20.538878556691927	42.54371	True	True
DNAAF1	1269.8	537.0	2388.0	0.0	0.47921369999999996	True	True
DNAAF2	2898.0	2819.0	2977.0	89.34412172160991	11.74449	True	True
DNAAF3	1409.8	485.0	2318.0	9.92712463573443	4.5861096	True	True
DNAAF4	1478.8	672.0	1993.0	0.0	2.4000630000000003	True	True
DNAAF5	2063.5	585.0	3412.0	194.77703164596178	37.410090000000004	True	True
DNAAF6	1256.8	431.0	1926.0	0.0	0.072696	True	True
DNAH1	5697.0	579.0	13104.0	0.0	3.833320000000001	True	True
DNAH10	7218.4	448.0	14039.0	1.7115732130576604	5.320926900000001	True	True
DNAH11	10613.5	524.0	14343.0	0.0	0.99589679	True	True
DNAH12	4795.8	665.0	12146.0	0.0	0.17741912	True	True
DNAH14	4044.7	428.0	13763.0	9.584809993122898	16.988761620000002	False	True
DNAH17	9472.5	5220.0	13725.0	2.738517140892257	1.474153	True	True
DNAH2	7927.4	2994.0	14955.0	0.0	0.66927316	True	True
DNAH3	12394.0	12394.0	12394.0	0.0	0.0694789	True	True
DNAH5	15633.0	15633.0	15633.0	0.0	0.0	True	False
DNAH6	12752.0	12752.0	12752.0	0.0	0.111166	True	True
DNAH7	3412.2	301.0	12419.0	0.0	0.0290218	True	True
DNAH8	8565.2	404.0	14663.0	0.0	0.0	True	False
DNAH9	4841.7	313.0	13711.0	0.0	0.08506010000000001	True	True
DNAI1	1522.2	656.0	2598.0	0.6846292852230642	0.25810879999999997	True	True
DNAI2	2294.8	1993.0	2475.0	0.0	0.0	True	True
DNAJA1	2319.0	2319.0	2319.0	685.3139145082879	499.07	True	True
DNAJA2	2239.3	1825.0	3008.0	363.1958358108357	67.74873000000001	True	True
DNAJA3	1563.9	554.0	2700.0	175.26509701710447	67.71441300000001	True	True
DNAJA4	1741.8	514.0	3245.0	0.0	0.634487	True	True
DNAJB1	888.2	567.0	2242.0	465.20559930907217	143.10139669999995	True	True
DNAJB11	2043.0	1688.0	2398.0	119.46781027142471	64.374362	True	True
DNAJB12	3002.0	2116.0	4360.0	60.93200638485272	26.51193	True	True
DNAJB13	1157.2	776.0	1779.0	0.0	2.236845	True	True
DNAJB14	2123.9	339.0	5967.0	63.670523525745	52.20817	True	True
DNAJB2	1227.4	585.0	3072.0	58.193489243960464	30.219307	True	True
DNAJB4	1794.5	686.0	2903.0	11.981012491403622	6.116017	True	True
DNAJB5	1594.6	484.0	3068.0	3.080831783503789	10.666341000000001	True	True
DNAJB6	1566.8	398.0	7992.0	194.09240236073873	155.95958700000003	True	True
DNAJB7	2565.0	2565.0	2565.0	0.0	1.70448	True	True
DNAJB8	2915.0	2465.0	3365.0	0.0	0.0316633	True	True
DNAJB9	2409.0	2409.0	2409.0	32.519891048095545	8.39674	True	True
DNAJC1	1391.0	682.0	2100.0	16.43110284535354	9.11652	True	True
DNAJC10	5002.6	605.0	20144.0	73.59764816147944	69.31795500000001	True	True
DNAJC11	1935.8	975.0	3201.0	188.61536807895408	85.504141	True	True
DNAJC12	857.6	590.0	1221.0	1.3692585704461284	0.996115	True	True
DNAJC13	4233.8	673.0	7754.0	11.63869784879209	26.617826	True	True
DNAJC14	1896.0	638.0	3416.0	33.20452033331862	60.431509999999996	True	True
DNAJC15	7459.0	7459.0	7459.0	13.350271061849753	5.00445	True	True
DNAJC16	4077.2	445.0	6299.0	2.053887855669193	11.703831999999998	True	True
DNAJC17	1252.7	428.0	3721.0	20.88119319930346	44.634291999999995	True	True
DNAJC18	1133.6	432.0	5102.0	11.981012491403623	13.942408000000002	True	True
DNAJC19	815.1	324.0	1416.0	27.727486051534104	85.37239	True	True
DNAJC2	1615.8	729.0	3033.0	22.592766412361122	75.75382400000002	True	True
DNAJC21	3484.0	1682.0	6208.0	11.981012491403622	51.49043	True	True
DNAJC22	3248.3	2059.0	4447.0	0.0	0.33656290000000005	True	True
DNAJC24	1218.5	417.0	2970.0	16.43110284535354	27.34767	True	True
DNAJC25	2450.0	2280.0	2572.0	20.881193199303457	9.102808999999999	True	True
DNAJC25-GNG10	1448.0	1448.0	1448.0	0	0	True	True
DNAJC27	3685.3	1378.0	4847.0	2.053887855669193	7.0664500000000015	True	True
DNAJC28	1706.8	1480.0	2237.0	1.7115732130576604	1.751788	True	True
DNAJC3	3931.5	2273.0	5590.0	59.5627478144066	17.433410000000002	True	True
DNAJC30	2536.0	2536.0	2536.0	15.061844274907411	4.62857	True	True
DNAJC4	865.8	502.0	1288.0	11.638697848792091	22.648381	True	True
DNAJC5	5268.0	5249.0	5287.0	86.2632899381061	35.015100000000004	True	True
DNAJC5B	1274.5	441.0	2108.0	0.0	0.0	True	True
DNAJC5G	1554.2	593.0	2065.0	1.0269439278345962	1.2148470668306	True	True
DNAJC6	4810.5	1621.0	5962.0	10.611753920957495	4.7404600000000015	True	True
DNAJC7	1540.1	444.0	2854.0	150.61844274907415	172.63152300000004	True	True
DNAJC8	1123.0	483.0	1763.0	284.8057826527947	174.2158	True	True
DNAJC9	2295.0	2295.0	2295.0	111.25225884874794	134.597	True	True
DNAL1	1628.6	452.0	8417.0	5.134719639172982	12.36225	True	True
DNAL4	1052.5	631.0	1474.0	44.84321818211071	11.57499	True	True
DNALI1	2638.0	2628.0	2648.0	0.0	0.08273296133500001	True	True
DNASE1	1948.7	528.0	8552.0	19.169619986245795	21.777129	True	True
DNASE1L1	1734.4	238.0	3008.0	9.584809993122898	3.908492	True	True
DNASE1L2	1348.0	762.0	2194.0	0.0	2.6093390000000003	True	True
DNASE1L3	1126.2	502.0	2099.0	0.0	0.290001	True	True
DNASE2	1341.5	745.0	1938.0	132.1334520480514	18.6582	True	True
DNASE2B	1199.5	1130.0	1269.0	0.0	0.0951125	True	True
DND1	1595.0	1595.0	1595.0	0.0	2.0386900000000003	True	True
DNER	3257.0	3257.0	3257.0	0.0	0.0	True	True
DNHD1	4242.8	433.0	14876.0	0.0	7.088795000000001	True	True
DNLZ	3015.0	2934.0	3096.0	0.0	1.2639200000000002	True	True
DNM1	2486.1	100.0	4734.0	10.611753920957494	19.443731	True	True
DNM1L	2277.9	450.0	4514.0	38.681554615103146	56.788757	True	True
DNM2	2119.0	538.0	3633.0	169.78806273531978	107.9897638	True	True
DNM3	3952.1	815.0	7627.0	2.053887855669193	1.991847	True	True
DNMBP	5347.7	4178.0	6428.0	4.450090353949917	9.585825000000002	True	True
DNMT1	1909.2	231.0	5408.0	170.81500666315452	208.26980700000001	True	True
DNMT3A	5177.2	1775.0	9501.0	81.8131995841562	59.239829	True	True
DNMT3B	3644.2	2315.0	4336.0	4.107775711338385	9.776375365729999	True	True
DNMT3L	1368.0	1014.0	1706.0	0.0	0.0	True	False
DNPEP	1250.3	482.0	2425.0	161.57251131264314	63.70427299999999	True	True
DNPH1	761.3	654.0	834.0	16.08878820274201	23.48334	True	True
DNTT	1944.0	1934.0	1954.0	600.4198831406273	167.49110000000005	True	True
DNTTIP1	866.2	473.0	1264.0	108.17142706524416	38.13045500000001	True	True
DNTTIP2	2864.7	499.0	5896.0	222.50451769749583	88.2636	True	True
DOC2A	1187.4	527.0	2065.0	2.396202498280725	9.904851	True	True
DOC2B	6062.0	6062.0	6062.0	0.0	0.16706	True	True
DOCK1	6818.5	6797.0	6840.0	0.0	0.03026638308	True	True
DOCK10	3996.5	528.0	7320.0	16.77341748796507	33.230133	True	True
DOCK11	4980.8	593.0	6664.0	7.530922137453706	15.30406	True	True
DOCK2	2218.1	394.0	6069.0	136.5835424020014	117.567691	True	True
DOCK3	9069.0	9069.0	9069.0	18.48499070102273	3.5876	True	True
DOCK4	4278.7	600.0	8353.0	0.0	3.849297	True	True
DOCK5	4675.4	786.0	10246.0	0.0	5.2437559999999985	True	True
DOCK6	2190.0	312.0	6430.0	0.0	0.0394161	True	True
DOCK7	4004.6	382.0	8283.0	13.007956419238218	19.186616810833	True	True
DOCK8	3798.4	537.0	7448.0	0.0	0.6342030000000001	True	True
DOCK9	4110.7	348.0	11831.0	0.6846292852230642	20.160845134200002	True	True
DOHH	1407.7	703.0	1763.0	86.94791922332917	8.860135999999997	True	True
DOK1	1744.8	747.0	2555.0	46.897106037779906	15.450737	True	True
DOK2	1020.8	607.0	1766.0	31.83526176287249	22.07092	True	True
DOK3	1254.1	543.0	2292.0	0.0	14.609096	True	True
DOK4	1000.4	495.0	2851.0	7.188607494842174	2.3791422000000004	True	True
DOK5	1709.0	1453.0	1965.0	0.0	0.0	True	True
DOK6	4781.5	506.0	9057.0	0.0	1.167573	True	True
DOK7	2372.0	2108.0	2566.0	0.0	0.0527781	True	True
DOLK	2074.0	2074.0	2074.0	23.962024982807247	8.7071	True	True
DOLPP1	1762.2	911.0	2169.0	56.4819160309028	22.817279	True	True
DONSON	1660.6	528.0	2500.0	132.13345204805142	66.54192499999999	True	True
DOP1A	6114.8	511.0	8210.0	5.134719639172982	12.965430642000001	True	True
DOP1B	4154.0	623.0	7685.0	8.21555142267677	16.672420000000002	True	True
DOT1L	2153.7	376.0	7652.0	13.00795641923822	30.984721	True	True
DPAGT1	1622.0	700.0	3274.0	48.266364608226034	47.120872999999996	True	True
DPCD	592.5	369.0	819.0	2.738517140892257	9.891160000000001	True	True
DPEP1	1196.0	482.0	1734.0	0.0	0.0726714	True	True
DPEP2	1179.0	447.0	2248.0	3.080831783503789	1.961807	True	True
DPEP2NB	1185.0	1185.0	1185.0	0.0	0.258544	True	True
DPEP3	1712.5	1688.0	1737.0	0.0	0.0339546	True	True
DPF1	1628.5	428.0	2356.0	9.584809993122898	7.4362949999999985	True	True
DPF2	2071.6	524.0	3714.0	85.92097529549456	69.639964	True	True
DPF3	3198.0	1138.0	4520.0	8.21555142267677	14.465395000000001	True	True
DPH1	1409.9	557.0	2221.0	62.98589424052191	23.255085041319003	True	True
DPH2	1342.2	502.0	2466.0	178.68824344321968	48.626690653999994	True	True
DPH3	3535.5	3052.0	4019.0	19.854249271468863	16.23865	True	True
DPH5	1138.5	609.0	1768.0	13.350271061849751	63.5688	True	True
DPH6	1698.0	465.0	3648.0	8.21555142267677	20.793522	True	True
DPH7	2302.0	2302.0	2302.0	83.18245815460234	20.8639	True	True
DPM1	990.0	672.0	1161.0	41.42007175599538	80.13761699999998	True	True
DPM2	825.0	738.0	912.0	68.46292852230643	75.7029	True	True
DPM3	466.3	396.0	517.0	1.3692585704461284	24.511405	True	True
DPP10	2315.0	553.0	5964.0	19.511934628857325	3.179358	True	True
DPP3	1553.1	547.0	3078.0	285.14809729540633	91.16136999999999	True	True
DPP4	1557.0	433.0	3573.0	0.0	0.08909210000000001	True	True
DPP6	3150.2	1109.0	4826.0	0.0	0.04438910744	True	True
DPP7	955.7	478.0	1601.0	236.19710340195704	87.06742	True	True
DPP8	2747.2	564.0	8699.0	55.79728674567973	30.565126	True	True
DPP9	1224.2	408.0	4295.0	44.15858889688764	42.83461500000001	True	True
DPPA2	1383.0	1383.0	1383.0	0.0	0.0	True	True
DPPA3	1100.0	1100.0	1100.0	0.0	0.283604	True	True
DPPA4	1314.0	320.0	2817.0	0.0	0.17093590000000006	True	True
DPPA5	659.0	659.0	659.0	0.0	0.0	True	True
DPRX	648.0	648.0	648.0	0.0	0.0	True	True
DPT	1719.0	1719.0	1719.0	0.0	0.0	True	True
DPY19L1	2276.2	255.0	5030.0	4.107775711338385	12.552984	True	True
DPY19L2	1382.8	491.0	3976.0	0.0	52.56436	True	True
DPY19L3	3578.3	529.0	6015.0	4.450090353949918	17.644573	True	True
DPY19L4	1387.5	340.0	6197.0	11.296383206180558	14.910875	True	True
DPY30	659.5	631.0	688.0	17.115732130576607	52.58835	True	True
DPYD	3101.0	1779.0	4423.0	41.07775711338385	14.782581	True	True
DPYS	1041.3	426.0	2122.0	0.0	0.104778	True	True
DPYSL2	3023.2	562.0	4798.0	46.55479139516837	53.19819	True	True
DPYSL3	2552.4	539.0	5492.0	0.0	0.0293411	True	True
DPYSL4	2104.5	1545.0	2664.0	0.0	0.0	True	False
DPYSL5	2351.0	560.0	5178.0	0.0	0.14757215239270002	True	True
DQX1	1841.8	555.0	2584.0	0.0	4.20453	True	True
DR1	5885.5	1647.0	10124.0	201.62332449819235	81.6368	True	True
DRAM1	1257.0	427.0	3279.0	0.0	5.879622	True	True
DRAM2	1632.0	767.0	2246.0	74.96690673192556	31.523770000000006	True	True
DRAP1	733.6	581.0	822.0	65.38209673880264	111.70809799999999	True	True
DRAXIN	7365.0	7365.0	7365.0	10.269439278345963	6.77655	True	True
DRC1	1930.3	1075.0	2487.0	0.0	0.0247973	True	True
DRC3	1048.1	429.0	2064.0	0.0	5.60979	True	True
DRC7	1492.0	436.0	3387.0	0.6846292852230642	0.61466	True	True
DRD1	4031.0	4031.0	4031.0	0.0	0.0	True	True
DRD2	1833.0	443.0	2808.0	0.0	0.0	True	False
DRD3	1855.5	1541.0	2770.0	0.0	0.0195301	True	True
DRD4	1399.0	1399.0	1399.0	0.0	0.126897	True	True
DRD5	2376.0	2376.0	2376.0	0.0	0.0231042	True	True
DRG1	731.0	309.0	1665.0	354.9802843881588	124.50665	True	True
DRG2	1177.9	389.0	2531.0	101.66744885562504	44.30638500000001	True	True
DRGX	1846.5	955.0	2738.0	0.0	0.0	True	True
DRICH1	993.5	687.0	1300.0	0.0	0.5514306	True	True
DROSHA	3235.4	585.0	5305.0	11.63869784879209	78.01932	True	True
DRP2	6203.6	3036.0	7277.0	0.0	0.931717	True	True
DSC1	4248.0	4225.0	4271.0	0.0	0.012697600935934998	True	True
DSC2	9828.7	4778.0	12377.0	0.0	0.104925296	True	True
DSC3	5156.0	907.0	7583.0	0.0	0.0917861	True	True
DSCAM	6707.0	5374.0	8571.0	0.0	0.0	True	True
DSCAML1	5355.6	583.0	6899.0	0.0	0.1869215	True	True
DSCC1	2198.0	2198.0	2198.0	55.79728674567975	60.6239	True	True
DSE	4450.7	543.0	10621.0	5.477034281784514	9.04109864	True	True
DSEL	9266.0	9266.0	9266.0	0.0	0.222273	True	True
DSG1	7191.0	7191.0	7191.0	0.0	0.0	True	False
DSG2	3389.0	1081.0	5697.0	25.331283553253378	18.4059	True	True
DSG3	5579.0	5579.0	5579.0	0.0	0.0559969	True	True
DSG4	4549.0	4526.0	4572.0	0.0	0.0	True	True
DSN1	1766.4	631.0	2441.0	96.53272921645207	47.671378999999995	True	True
DSP	8754.5	7812.0	9697.0	0.0	0.0	True	True
DSPP	4331.0	4331.0	4331.0	0.0	0.0363264	True	True
DST	7561.9	490.0	22431.0	8.21555142267677	2.8653159189897	True	True
DSTN	2017.7	795.0	3405.0	264.60921873871433	121.08897	True	True
DSTYK	5597.0	1042.0	8010.0	9.242495350511366	5.25202558	True	True
DTD1	3651.7	2890.0	4112.0	54.77034281784514	4.2152699999999985	True	True
DTD2	1645.3	823.0	2713.0	10.954068563569026	20.350328	True	True
DTHD1	3931.2	2606.0	6551.0	0.0	0.0	True	True
DTL	4440.0	4409.0	4471.0	133.50271061849753	83.03249000000002	True	True
DTNA	2229.4	534.0	6522.0	0.0	0.9938002	True	True
DTNB	2019.5	565.0	2474.0	30.46600319242636	11.35312	True	True
DTNBP1	1277.1	498.0	1880.0	79.75931172848699	36.163988	True	True
DTWD1	4069.5	552.0	13776.0	28.069800694145634	32.519007000080435	True	True
DTWD2	3196.5	1275.0	5776.0	9.242495350511366	7.340973999999999	True	True
DTX1	3455.0	3455.0	3455.0	8.557866065288302	43.0789	True	True
DTX2	1181.5	434.0	2769.0	4.450090353949918	19.996585000000003	True	True
DTX3	1628.4	561.0	3199.0	0.0	0.0307628	True	True
DTX3L	3227.5	687.0	5768.0	7.873236780065239	38.64716	True	True
DTX4	3855.5	1708.0	6003.0	0.0	2.4183	True	True
DTYMK	831.8	518.0	1089.0	145.48372310990112	76.4413	True	True
DUOX1	4180.2	436.0	5738.0	0.0	1.6607514	True	True
DUOX2	6353.0	6345.0	6361.0	0.0	0.02642401	True	True
DUOXA1	1246.1	441.0	2684.0	0.0	0.0454976	True	True
DUOXA2	1739.5	1724.0	1755.0	0.0	0.0	True	True
DUPD1	663.0	663.0	663.0	0.0	0.0	True	False
DUS1L	1175.3	473.0	2233.0	14.377214989684347	112.444929	True	True
DUS2	933.6	373.0	1982.0	47.9240499656145	20.67297	True	True
DUS3L	1058.6	768.0	2038.0	111.59457349135947	48.52027800000001	True	True
DUS4L	1677.3	857.0	2280.0	9.92712463573443	16.174879999999998	True	True
DUS4L-BCAP29	6191.5	3561.0	7127.0	0	0	True	True
DUSP1	2013.0	2013.0	2013.0	43.81627425427612	8.42025	True	True
DUSP10	1506.5	803.0	2589.0	9.927124635734431	3.051467	True	True
DUSP11	1500.0	672.0	2175.0	56.48191603090281	30.049249	True	True
DUSP12	994.8	657.0	1330.0	70.51681637797562	49.018715	True	True
DUSP13	1136.9	628.0	1778.0	0.0	0.0	True	False
DUSP14	1746.7	1474.0	2207.0	50.66256710650675	23.123303	True	True
DUSP15	1236.8	464.0	1732.0	0.0	0.05824840000000001	True	True
DUSP16	2803.5	566.0	6661.0	2.738517140892257	3.835039	True	True
DUSP18	1502.9	598.0	2920.0	47.924049965614486	13.726046000000002	True	True
DUSP19	3154.0	1117.0	5191.0	0.0	0.359545	True	True
DUSP2	1685.0	1685.0	1685.0	123.23327134015156	22.3199	True	True
DUSP21	868.0	868.0	868.0	0.0	0.0	True	False
DUSP22	1316.6	405.0	3824.0	56.13960138829126	24.158072	True	True
DUSP23	740.0	694.0	797.0	0.0	0.0	True	False
DUSP26	1285.3	729.0	1754.0	0.0	0.0	True	False
DUSP27	3933.7	3597.0	4170.0	0.0	0.207317	True	True
DUSP28	2340.0	817.0	4648.0	10.269439278345963	6.526235	True	True
DUSP3	2714.2	1019.0	4095.0	19.51193462885733	9.853508999999999	True	True
DUSP4	4256.0	2959.0	5553.0	0.0	0.165708	True	True
DUSP5	2477.0	2477.0	2477.0	2.738517140892257	2.53792	True	True
DUSP6	1806.8	567.0	3627.0	4.450090353949918	2.6998100000000003	True	True
DUSP7	3210.0	3059.0	3361.0	0.6846292852230642	22.49314	True	True
DUSP8	4639.5	4455.0	4824.0	0.0	1.70433	True	True
DUSP9	2361.5	2289.0	2434.0	0.6846292852230642	0.0481542	True	True
DUT	1112.4	569.0	2141.0	440.5589450410418	256.47483700000004	True	True
DUX4	1331.8	768.0	1710.0	0.0	0.28371	True	True
DUXA	1048.0	1048.0	1048.0	0.0	12.4813	True	True
DUXB	1117.0	1117.0	1117.0	0.0	0.166926	True	True
DVL1	2012.4	778.0	3305.0	21.22350784191499	26.449070000000003	True	True
DVL2	1735.2	900.0	2989.0	115.36003456008632	51.92918	True	True
DVL3	1952.6	558.0	5269.0	10.954068563569026	40.397793	True	True
DXO	1320.2	586.0	1667.0	10.269439278345963	26.64825	True	True
DYDC1	735.0	638.0	829.0	0.0	0.790299	True	True
DYDC2	1601.4	439.0	2254.0	0.0	3.9794763810000005	True	True
DYM	1944.4	554.0	10144.0	109.19837099307874	47.381638	True	True
DYNAP	1718.7	1102.0	2027.0	0.0	2.0916200000000003	True	True
DYNC1H1	5622.3	1130.0	19940.0	157.12242095869317	98.81811	True	True
DYNC1I1	2049.6	540.0	2950.0	1.7115732130576604	2.16453401599013	True	True
DYNC1I2	1486.3	564.0	4354.0	70.51681637797563	56.20057300000001	True	True
DYNC1LI1	1398.5	616.0	2485.0	48.266364608226034	36.22563099999999	True	True
DYNC1LI2	1137.7	355.0	4326.0	38.681554615103124	54.35363	True	True
DYNC2H1	6585.9	767.0	13683.0	4.792404996561449	4.7996553	True	True
DYNC2LI1	1232.8	547.0	2903.0	15.746473560130475	10.514062999999998	True	True
DYNLL1	751.7	581.0	1376.0	69.48987245014102	534.578502	True	True
DYNLL2	6807.0	6807.0	6807.0	8.21555142267677	48.0052	True	True
DYNLRB1	1061.0	675.0	1464.0	14.71952963229588	199.265201	True	True
DYNLRB2	602.8	409.0	971.0	0.0	0.0	True	True
DYNLT1	730.0	730.0	730.0	17.80036141579967	38.6558	True	True
DYNLT3	1263.3	719.0	2151.0	0.0	0.401331	True	True
DYRK1A	4067.1	364.0	17562.0	13.692585704461283	55.3244257	True	True
DYRK1B	1844.3	657.0	2724.0	4.107775711338385	5.76969797	True	True
DYRK2	2558.2	560.0	8888.0	1.3692585704461284	15.744053999999998	True	True
DYRK3	3149.0	870.0	8145.0	17.458046773188137	15.439575	True	True
DYRK4	1434.0	454.0	3272.0	10.954068563569027	31.047853999999997	True	True
DYSF	6685.4	6543.0	6796.0	0.6846292852230642	0.16454670000000002	True	True
DYTN	1521.0	991.0	2051.0	0.0	0.0	True	False
DZANK1	2761.6	837.0	3739.0	4.450090353949917	5.8750304629	True	True
DZIP1	6154.2	1783.0	7491.0	3.080831783503789	2.054316	True	True
DZIP1L	1494.4	475.0	3492.0	0.0	0.0264031	True	True
DZIP3	3011.8	576.0	5304.0	23.619710340195716	7.707228999999999	True	True
E2F1	2690.0	2690.0	2690.0	83.86708743982537	51.7797	True	True
E2F2	5196.0	5196.0	5196.0	36.62766675943395	33.4072	True	True
E2F3	4518.3	4094.0	5036.0	41.077757113383846	49.3752877	True	True
E2F4	997.6	446.0	2110.0	135.89891311677826	97.593793	True	True
E2F5	1831.3	604.0	5042.0	2.053887855669193	30.044684000000004	True	True
E2F6	2667.8	907.0	3450.0	41.76238639860692	31.258238688200002	True	True
E2F7	2571.7	570.0	5725.0	11.981012491403622	34.611127	True	True
E2F8	2844.0	719.0	3706.0	11.296383206180558	21.034092	True	True
E4F1	1765.2	817.0	2548.0	131.79113740543986	18.08413	True	True
EAF1	2742.0	1037.0	4447.0	24.646654268030314	36.85497	True	True
EAF2	857.5	643.0	998.0	8.21555142267677	9.56228	True	True
EAPP	1038.8	774.0	1303.0	57.85117460134893	46.540438	True	True
EARS2	1882.5	533.0	5196.0	44.50090353949919	24.533291000000002	True	True
EBAG9	1207.0	413.0	2383.0	39.708498542937726	39.386844	True	True
EBF1	3614.2	2277.0	5405.0	0.0	0.747668	True	True
EBF2	2690.3	1017.0	5166.0	2.396202498280725	0.5012015000000001	True	True
EBF3	4453.7	3426.0	5106.0	0.0	0.203739	True	True
EBF4	1477.5	299.0	2908.0	0.0	2.66228230972	True	True
EBI3	1158.0	1158.0	1158.0	0.0	0.0	True	False
EBLN1	1208.0	1208.0	1208.0	0.0	0.0	True	True
EBLN2	1679.0	1679.0	1679.0	0.0	3.45062	True	True
EBNA1BP2	1427.5	1352.0	1503.0	235.85478875934558	168.45316	True	True
EBP	816.0	609.0	1125.0	206.75804413736537	135.19454	True	True
EBPL	793.8	579.0	977.0	56.82423067351433	70.18217000000001	True	True
ECD	1604.7	457.0	3006.0	49.29330853606063	23.01445	True	True
ECE1	2624.8	578.0	5099.0	29.781373907203296	28.14719098355	True	True
ECE2	2443.8	588.0	3229.0	0.0	0.0	True	True
ECEL1	2008.7	833.0	2871.0	0.6846292852230642	0.0236986	True	True
ECH1	545.2	169.0	1200.0	514.8412224877444	191.09278999999998	True	True
ECHDC1	1183.4	301.0	2585.0	118.44086634359013	97.383199	True	True
ECHDC2	1303.5	702.0	1676.0	0.0	0.196877	True	True
ECHDC3	1036.7	623.0	1633.0	0.0	0.0	True	False
ECHS1	1277.0	1277.0	1277.0	280.6980069414563	65.3655	True	True
ECI1	1232.0	948.0	1512.0	0.0	2.443449	True	True
ECI2	1325.9	814.0	1548.0	106.11753920957497	104.44630700000002	True	True
ECM1	1805.0	1444.0	2046.0	0.0	1.4011528999999998	True	True
ECM2	2029.8	612.0	3253.0	0.0	0.32071510000000003	True	True
ECPAS	3677.4	539.0	7391.0	20.196563914080393	16.502273000000002	True	True
ECRG4	718.0	602.0	799.0	0.0	0.375414	True	True
ECSCR	1031.0	1031.0	1031.0	1.0269439278345962	2.46258	True	True
ECSIT	999.4	258.0	1647.0	95.16347064600593	44.41640100000002	True	True
ECT2	2040.7	558.0	4406.0	180.7421312988889	61.9504478479	True	True
ECT2L	3048.0	325.0	4476.0	0.0	0.128676	True	True
EDA	2511.4	557.0	5272.0	1.7115732130576604	1.9090792981	True	True
EDA2R	2826.2	957.0	3464.0	0.0	0.046551831570760004	True	True
EDAR	4229.3	4062.0	4323.0	0.0	0.194359	True	True
EDARADD	2067.0	658.0	3116.0	4.107775711338386	0.578956	True	True
EDC3	1250.5	204.0	3810.0	64.35515281096805	49.60277000000001	True	True
EDC4	1589.8	482.0	4767.0	96.53272921645207	66.57004	True	True
EDDM13	616.3	338.0	879.0	0.0	4.1042450000000015	True	True
EDDM3A	932.0	932.0	932.0	0.0	0.0	True	True
EDDM3B	919.0	919.0	919.0	0.0	0.0714703	True	True
EDEM1	2296.0	730.0	6113.0	267.00542123699506	135.91763400000002	True	True
EDEM2	1820.0	1756.0	1884.0	104.40596599651732	20.09338	True	True
EDEM3	5462.3	2872.0	6837.0	80.78625565632159	29.445520000000002	True	True
EDF1	753.7	662.0	809.0	47.92404996561449	301.6903	True	True
EDIL3	4529.0	4244.0	4814.0	0.0	0.0	True	True
EDN1	2035.0	2035.0	2035.0	0.0	0.137261	True	True
EDN2	1253.0	1253.0	1253.0	0.0	0.0	True	True
EDN3	2035.9	732.0	2655.0	0.0	0.022881	True	True
EDNRA	2834.1	1032.0	4150.0	0.0	0.0	True	True
EDNRB	2999.2	681.0	4471.0	0.0	0.012255	True	True
EDRF1	2986.6	436.0	4483.0	19.85424927146886	35.004518	True	True
EEA1	3370.2	542.0	9839.0	19.85424927146886	8.964663	True	True
EED	1687.2	713.0	2088.0	128.36799097932453	45.23390500000001	True	True
EEF1A1	2595.3	635.0	4441.0	5150.808427375723	8668.471790000001	True	True
EEF1A2	1189.3	465.0	1982.0	1.3692585704461284	1.930102	True	True
EEF1AKMT1	964.5	875.0	1054.0	11.981012491403623	13.79936	True	True
EEF1AKMT2	2728.6	524.0	4920.0	46.89710603777991	31.712429999999998	True	True
EEF1AKMT3	1711.5	561.0	2762.0	23.277395697584183	11.73948	True	True
EEF1AKMT4	975.0	975.0	975.0	26.015912838476442	22.6231	True	True
EEF1AKMT4-ECE2	3445.0	3445.0	3445.0	0	0	True	True
EEF1AKNMT	3085.0	2865.0	3368.0	148.22224025079336	31.48426	True	True
EEF1B2	708.4	389.0	912.0	192.380829147681	1452.855584	True	True
EEF1D	882.8	308.0	2387.0	292.67901943286006	626.8796250000003	True	True
