RAP2B	pb|PB.3670.1|fullname,pb|PB.3670.7|fullname
ARHGEF26	pb|PB.3671.1|fullname,pb|PB.3671.2|fullname,pb|PB.3671.3|fullname,pb|PB.3671.5|fullname,pb|PB.3671.6|fullname
GMPS	pb|PB.3679.1|fullname,pb|PB.3679.11|fullname,pb|PB.3679.12|fullname,pb|PB.3679.14|fullname,pb|PB.3679.16|fullname,pb|PB.3679.17|fullname,pb|PB.3679.2|fullname,pb|PB.3679.20|fullname,pb|PB.3679.22|fullname,pb|PB.3679.23|fullname,pb|PB.3679.25|fullname,pb|PB.3679.26|fullname,pb|PB.3679.27|fullname,pb|PB.3679.5|fullname,pb|PB.3679.6|fullname,pb|PB.3679.8|fullname,pb|PB.3679.9|fullname
AC104472.5	pb|PB.3679.19|fullname
TIPARP	pb|PB.3681.1|fullname,pb|PB.3681.2|fullname
RSRC1	pb|PB.3683.1|fullname,pb|PB.3683.10|fullname,pb|PB.3683.11|fullname,pb|PB.3683.6|fullname,pb|PB.3683.14|fullname,pb|PB.3683.2|fullname,pb|PB.3683.4|fullname,pb|PB.3683.23|fullname,pb|PB.3683.24|fullname,pb|PB.3683.3|fullname,pb|PB.3683.37|fullname,pb|PB.3683.38|fullname,pb|PB.3683.5|fullname,pb|PB.3683.7|fullname,pb|PB.3683.8|fullname
GFM1	pb|PB.3684.1|fullname,pb|PB.3684.6|fullname,pb|PB.3684.9|fullname,pb|PB.3684.13|fullname,pb|PB.3684.17|fullname,pb|PB.3684.18|fullname,pb|PB.3684.19|fullname,pb|PB.3684.2|fullname,pb|PB.3684.20|fullname,pb|PB.3684.3|fullname,pb|PB.3684.4|fullname,pb|PB.3684.5|fullname,pb|PB.3684.7|fullname,pb|PB.3685.1|fullname
MFSD1	pb|PB.3686.1|fullname,pb|PB.3686.7|fullname
IQCJ-SCHIP1	pb|PB.3688.1|fullname,pb|PB.3688.3|fullname
HDAC1	pb|PB.369.1|fullname,pb|PB.369.10|fullname,pb|PB.369.6|fullname,pb|PB.369.13|fullname,pb|PB.369.5|fullname,pb|PB.369.15|fullname,pb|PB.369.16|fullname,pb|PB.369.17|fullname,pb|PB.369.2|fullname,pb|PB.369.20|fullname,pb|PB.369.21|fullname,pb|PB.369.22|fullname,pb|PB.369.8|fullname,pb|PB.369.24|fullname,pb|PB.369.28|fullname,pb|PB.369.29|fullname,pb|PB.369.3|fullname,pb|PB.369.30|fullname,pb|PB.369.31|fullname,pb|PB.369.7|fullname,pb|PB.369.9|fullname
SMC4	pb|PB.3692.1|fullname,pb|PB.3692.10|fullname,pb|PB.3692.100|fullname,pb|PB.3692.101|fullname,pb|PB.3692.102|fullname,pb|PB.3692.103|fullname,pb|PB.3692.11|fullname,pb|PB.3692.12|fullname,pb|PB.3692.13|fullname,pb|PB.3692.15|fullname,pb|PB.3692.16|fullname,pb|PB.3692.17|fullname,pb|PB.3692.18|fullname,pb|PB.3692.19|fullname,pb|PB.3692.2|fullname,pb|PB.3692.20|fullname,pb|PB.3692.22|fullname,pb|PB.3692.23|fullname,pb|PB.3692.25|fullname,pb|PB.3692.26|fullname,pb|PB.3692.28|fullname,pb|PB.3692.29|fullname,pb|PB.3692.3|fullname,pb|PB.3692.31|fullname,pb|PB.3692.4|fullname,pb|PB.3692.35|fullname,pb|PB.3692.36|fullname,pb|PB.3692.38|fullname,pb|PB.3692.7|fullname,pb|PB.3692.41|fullname,pb|PB.3692.42|fullname,pb|PB.3692.43|fullname,pb|PB.3692.44|fullname,pb|PB.3692.45|fullname,pb|PB.3692.46|fullname,pb|PB.3692.49|fullname,pb|PB.3692.5|fullname,pb|PB.3692.51|fullname,pb|PB.3692.53|fullname,pb|PB.3692.57|fullname,pb|PB.3692.6|fullname,pb|PB.3692.61|fullname,pb|PB.3692.62|fullname,pb|PB.3692.64|fullname,pb|PB.3692.71|fullname,pb|PB.3692.72|fullname,pb|PB.3692.73|fullname,pb|PB.3692.74|fullname,pb|PB.3692.75|fullname,pb|PB.3692.76|fullname,pb|PB.3692.77|fullname,pb|PB.3692.78|fullname,pb|PB.3692.79|fullname,pb|PB.3692.8|fullname,pb|PB.3692.81|fullname,pb|PB.3692.82|fullname,pb|PB.3692.83|fullname,pb|PB.3692.84|fullname,pb|PB.3692.86|fullname,pb|PB.3692.87|fullname,pb|PB.3692.9|fullname,pb|PB.3692.90|fullname,pb|PB.3692.91|fullname,pb|PB.3692.92|fullname,pb|PB.3692.93|fullname,pb|PB.3692.99|fullname
KRT8P12	pb|PB.3694.1|fullname
PPM1L	pb|PB.3695.1|fullname,pb|PB.3699.1|fullname,pb|PB.3700.1|fullname
NMD3	pb|PB.3704.1|fullname,pb|PB.3704.4|fullname
SERPINI1	pb|PB.3706.1|fullname
MYNN	pb|PB.3707.1|fullname,pb|PB.3707.12|fullname,pb|PB.3707.13|fullname,pb|PB.3707.9|fullname,pb|PB.3707.15|fullname,pb|PB.3707.18|fullname,pb|PB.3707.2|fullname,pb|PB.3707.6|fullname,pb|PB.3707.8|fullname
AC078795.2	pb|PB.3709.1|fullname
LRRIQ4	pb|PB.3710.1|fullname
SEC62	pb|PB.3711.1|fullname,pb|PB.3711.11|fullname,pb|PB.3711.12|fullname,pb|PB.3711.14|fullname,pb|PB.3711.15|fullname,pb|PB.3711.16|fullname,pb|PB.3711.17|fullname,pb|PB.3711.18|fullname
GPR160	pb|PB.3713.1|fullname
PRKCI	pb|PB.3714.1|fullname,pb|PB.3714.10|fullname,pb|PB.3714.3|fullname,pb|PB.3714.8|fullname,pb|PB.3714.9|fullname
SKIL	pb|PB.3717.1|fullname,pb|PB.3717.3|fullname,pb|PB.3717.5|fullname,pb|PB.3717.6|fullname
TSSK3	pb|PB.372.1|fullname
AC092919.2	pb|PB.3720.1|fullname
FNDC3B	pb|PB.3721.1|fullname,pb|PB.3721.10|fullname,pb|PB.3721.11|fullname,pb|PB.3721.12|fullname,pb|PB.3721.2|fullname,pb|PB.3721.3|fullname,pb|PB.3721.4|fullname,pb|PB.3721.7|fullname,pb|PB.3721.9|fullname,pb|PB.3724.1|fullname
ECT2	pb|PB.3725.1|fullname,pb|PB.3725.10|fullname,pb|PB.3725.2|fullname,pb|PB.3725.13|fullname,pb|PB.3725.14|fullname,pb|PB.3725.17|fullname,pb|PB.3725.18|fullname,pb|PB.3725.19|fullname,pb|PB.3725.20|fullname,pb|PB.3725.21|fullname,pb|PB.3725.22|fullname,pb|PB.3725.23|fullname,pb|PB.3725.24|fullname,pb|PB.3725.26|fullname,pb|PB.3725.27|fullname,pb|PB.3725.6|fullname,pb|PB.3725.3|fullname,pb|PB.3725.30|fullname,pb|PB.3725.31|fullname,pb|PB.3725.32|fullname,pb|PB.3725.33|fullname,pb|PB.3725.34|fullname,pb|PB.3725.35|fullname,pb|PB.3725.36|fullname,pb|PB.3725.38|fullname,pb|PB.3725.39|fullname,pb|PB.3725.42|fullname,pb|PB.3725.43|fullname,pb|PB.3725.45|fullname,pb|PB.3725.47|fullname,pb|PB.3725.48|fullname,pb|PB.3725.49|fullname,pb|PB.3725.5|fullname,pb|PB.3725.50|fullname,pb|PB.3725.51|fullname,pb|PB.3725.52|fullname,pb|PB.3725.7|fullname,pb|PB.3725.8|fullname,pb|PB.3725.9|fullname
NAALADL2	pb|PB.3727.1|fullname,pb|PB.3727.2|fullname
PIK3CA	pb|PB.3734.1|fullname,pb|PB.3734.3|fullname,pb|PB.3735.1|fullname
ZNF639	pb|PB.3736.1|fullname,pb|PB.3736.10|fullname,pb|PB.3736.2|fullname
MFN1	pb|PB.3737.1|fullname,pb|PB.3737.10|fullname,pb|PB.3737.11|fullname,pb|PB.3737.12|fullname,pb|PB.3737.13|fullname,pb|PB.3737.14|fullname,pb|PB.3737.15|fullname,pb|PB.3737.16|fullname,pb|PB.3737.3|fullname,pb|PB.3737.4|fullname,pb|PB.3737.5|fullname,pb|PB.3737.8|fullname
ZBTB8A	pb|PB.374.1|fullname,pb|PB.374.2|fullname,pb|PB.374.3|fullname,pb|PB.374.4|fullname,pb|PB.374.5|fullname,pb|PB.374.7|fullname,pb|PB.374.9|fullname
ACTL6A	pb|PB.3740.1|fullname,pb|PB.3740.10|fullname,pb|PB.3740.3|fullname,pb|PB.3740.8|fullname,pb|PB.3740.13|fullname,pb|PB.3740.16|fullname,pb|PB.3740.17|fullname,pb|PB.3740.18|fullname,pb|PB.3740.19|fullname,pb|PB.3740.2|fullname,pb|PB.3740.23|fullname,pb|PB.3740.7|fullname,pb|PB.3740.9|fullname,pb|PB.3740.29|fullname,pb|PB.3740.33|fullname,pb|PB.3740.35|fullname,pb|PB.3740.6|fullname
NDUFB5	pb|PB.3741.1|fullname,pb|PB.3741.2|fullname,pb|PB.3741.4|fullname
USP13	pb|PB.3745.1|fullname,pb|PB.3745.10|fullname,pb|PB.3745.11|fullname,pb|PB.3745.13|fullname,pb|PB.3745.14|fullname,pb|PB.3745.15|fullname,pb|PB.3745.16|fullname,pb|PB.3745.4|fullname,pb|PB.3745.18|fullname,pb|PB.3745.19|fullname,pb|PB.3745.2|fullname,pb|PB.3745.20|fullname,pb|PB.3745.21|fullname,pb|PB.3745.23|fullname,pb|PB.3745.24|fullname,pb|PB.3745.25|fullname,pb|PB.3745.26|fullname,pb|PB.3745.27|fullname,pb|PB.3745.28|fullname,pb|PB.3745.29|fullname,pb|PB.3745.3|fullname,pb|PB.3745.7|fullname
AC092939.1	pb|PB.3746.2|fullname
TTC14	pb|PB.3749.1|fullname,pb|PB.3749.10|fullname,pb|PB.3749.12|fullname,pb|PB.3749.14|fullname,pb|PB.3749.15|fullname,pb|PB.3749.17|fullname,pb|PB.3749.18|fullname,pb|PB.3749.19|fullname,pb|PB.3749.20|fullname,pb|PB.3749.22|fullname,pb|PB.3749.23|fullname,pb|PB.3749.26|fullname,pb|PB.3749.28|fullname,pb|PB.3749.29|fullname,pb|PB.3749.3|fullname,pb|PB.3749.32|fullname,pb|PB.3749.33|fullname,pb|PB.3749.37|fullname,pb|PB.3749.38|fullname,pb|PB.3749.39|fullname,pb|PB.3749.4|fullname,pb|PB.3749.40|fullname,pb|PB.3749.42|fullname,pb|PB.3749.43|fullname,pb|PB.3749.44|fullname,pb|PB.3749.45|fullname,pb|PB.3749.46|fullname,pb|PB.3749.48|fullname,pb|PB.3749.49|fullname,pb|PB.3749.6|fullname,pb|PB.3749.7|fullname,pb|PB.3749.9|fullname
RBBP4	pb|PB.375.1|fullname,pb|PB.375.10|fullname,pb|PB.375.2|fullname,pb|PB.375.8|fullname,pb|PB.375.13|fullname,pb|PB.375.14|fullname,pb|PB.375.19|fullname,pb|PB.375.20|fullname,pb|PB.375.6|fullname,pb|PB.375.23|fullname,pb|PB.375.24|fullname,pb|PB.375.3|fullname,pb|PB.375.27|fullname,pb|PB.375.32|fullname,pb|PB.375.35|fullname,pb|PB.375.39|fullname,pb|PB.375.40|fullname,pb|PB.375.41|fullname,pb|PB.375.43|fullname,pb|PB.375.44|fullname,pb|PB.375.45|fullname,pb|PB.375.46|fullname,pb|PB.375.7|fullname
FXR1	pb|PB.3751.1|fullname,pb|PB.3751.2|fullname,pb|PB.3751.11|fullname,pb|PB.3751.13|fullname,pb|PB.3751.4|fullname,pb|PB.3751.15|fullname,pb|PB.3751.16|fullname,pb|PB.3751.17|fullname,pb|PB.3751.3|fullname,pb|PB.3751.20|fullname,pb|PB.3751.6|fullname,pb|PB.3751.23|fullname,pb|PB.3751.24|fullname,pb|PB.3751.25|fullname,pb|PB.3751.26|fullname,pb|PB.3751.27|fullname,pb|PB.3751.5|fullname
ATP11B	pb|PB.3757.1|fullname,pb|PB.3757.6|fullname,pb|PB.3757.5|fullname,pb|PB.3757.3|fullname,pb|PB.3757.14|fullname,pb|PB.3757.16|fullname,pb|PB.3757.17|fullname,pb|PB.3757.18|fullname,pb|PB.3757.19|fullname,pb|PB.3757.2|fullname,pb|PB.3757.21|fullname,pb|PB.3757.22|fullname,pb|PB.3757.23|fullname,pb|PB.3757.24|fullname,pb|PB.3757.25|fullname,pb|PB.3757.26|fullname,pb|PB.3757.28|fullname,pb|PB.3757.29|fullname,pb|PB.3757.30|fullname,pb|PB.3757.4|fullname,pb|PB.3757.9|fullname
LINC00888	pb|PB.3760.1|fullname,pb|PB.3760.2|fullname,pb|PB.3760.6|fullname
KLHL24	pb|PB.3761.1|fullname,pb|PB.3761.10|fullname,pb|PB.3761.8|fullname,pb|PB.3761.18|fullname,pb|PB.3761.5|fullname,pb|PB.3761.6|fullname,pb|PB.3762.1|fullname
YEATS2	pb|PB.3767.1|fullname,pb|PB.3767.10|fullname,pb|PB.3767.11|fullname,pb|PB.3767.12|fullname,pb|PB.3767.13|fullname,pb|PB.3767.14|fullname,pb|PB.3767.15|fullname,pb|PB.3767.17|fullname,pb|PB.3767.19|fullname,pb|PB.3767.2|fullname,pb|PB.3767.20|fullname,pb|PB.3767.22|fullname,pb|PB.3767.4|fullname,pb|PB.3767.6|fullname,pb|PB.3767.7|fullname,pb|PB.3767.8|fullname,pb|PB.3767.9|fullname
EIF2B5	pb|PB.3769.1|fullname,pb|PB.3769.10|fullname,pb|PB.3769.2|fullname,pb|PB.3769.13|fullname,pb|PB.3769.14|fullname,pb|PB.3769.6|fullname,pb|PB.3769.3|fullname,pb|PB.3769.19|fullname,pb|PB.3769.20|fullname,pb|PB.3769.22|fullname,pb|PB.3769.23|fullname,pb|PB.3769.24|fullname,pb|PB.3769.25|fullname,pb|PB.3769.29|fullname,pb|PB.3769.30|fullname,pb|PB.3769.4|fullname,pb|PB.3769.5|fullname,pb|PB.3769.8|fullname,pb|PB.3769.9|fullname
KIAA1522	pb|PB.377.1|fullname
DVL3	pb|PB.3770.1|fullname,pb|PB.3770.2|fullname,pb|PB.3770.4|fullname,pb|PB.3770.6|fullname
AP2M1	pb|PB.3771.1|fullname,pb|PB.3771.10|fullname,pb|PB.3771.12|fullname,pb|PB.3771.6|fullname,pb|PB.3771.15|fullname,pb|PB.3771.16|fullname,pb|PB.3771.17|fullname,pb|PB.3771.18|fullname,pb|PB.3771.2|fullname,pb|PB.3771.20|fullname,pb|PB.3771.4|fullname,pb|PB.3771.5|fullname,pb|PB.3771.7|fullname,pb|PB.3771.8|fullname
ABCF3	pb|PB.3772.1|fullname,pb|PB.3772.2|fullname,pb|PB.3772.8|fullname,pb|PB.3772.12|fullname,pb|PB.3772.14|fullname,pb|PB.3772.15|fullname,pb|PB.3772.16|fullname,pb|PB.3772.17|fullname,pb|PB.3772.18|fullname,pb|PB.3772.3|fullname,pb|PB.3772.4|fullname,pb|PB.3772.6|fullname,pb|PB.3772.7|fullname
EEF1AKMT4	pb|PB.3776.1|fullname,pb|PB.3776.2|fullname,pb|PB.3776.3|fullname
PSMD2	pb|PB.3777.1|fullname,pb|PB.3777.10|fullname,pb|PB.3777.11|fullname,pb|PB.3777.2|fullname,pb|PB.3777.6|fullname,pb|PB.3777.16|fullname,pb|PB.3777.17|fullname,pb|PB.3777.18|fullname,pb|PB.3777.20|fullname,pb|PB.3777.21|fullname,pb|PB.3777.24|fullname,pb|PB.3777.25|fullname,pb|PB.3777.26|fullname,pb|PB.3777.27|fullname,pb|PB.3777.28|fullname,pb|PB.3777.29|fullname,pb|PB.3777.3|fullname,pb|PB.3777.30|fullname,pb|PB.3777.31|fullname,pb|PB.3777.32|fullname,pb|PB.3777.33|fullname,pb|PB.3777.34|fullname,pb|PB.3777.35|fullname,pb|PB.3777.36|fullname,pb|PB.3777.37|fullname,pb|PB.3777.4|fullname,pb|PB.3777.5|fullname
EIF4G1	pb|PB.3778.1|fullname,pb|PB.3778.10|fullname,pb|PB.3778.11|fullname,pb|PB.3778.6|fullname,pb|PB.3778.13|fullname,pb|PB.3778.14|fullname,pb|PB.3778.15|fullname,pb|PB.3778.17|fullname,pb|PB.3778.18|fullname,pb|PB.3778.19|fullname,pb|PB.3778.2|fullname,pb|PB.3778.20|fullname,pb|PB.3778.21|fullname,pb|PB.3778.22|fullname,pb|PB.3778.5|fullname,pb|PB.3778.3|fullname,pb|PB.3778.25|fullname,pb|PB.3778.26|fullname,pb|PB.3778.27|fullname,pb|PB.3778.28|fullname,pb|PB.3778.29|fullname,pb|PB.3778.30|fullname,pb|PB.3778.31|fullname,pb|PB.3778.32|fullname,pb|PB.3778.33|fullname,pb|PB.3778.34|fullname,pb|PB.3778.35|fullname,pb|PB.3778.36|fullname,pb|PB.3778.38|fullname,pb|PB.3778.39|fullname,pb|PB.3778.4|fullname,pb|PB.3778.40|fullname,pb|PB.3778.41|fullname,pb|PB.3778.44|fullname,pb|PB.3778.46|fullname,pb|PB.3778.47|fullname,pb|PB.3778.49|fullname,pb|PB.3778.7|fullname,pb|PB.3778.8|fullname,pb|PB.3778.9|fullname
FAM131A	pb|PB.3780.1|fullname,pb|PB.3780.6|fullname
POLR2H	pb|PB.3782.1|fullname,pb|PB.3782.5|fullname,pb|PB.3782.11|fullname,pb|PB.3782.4|fullname,pb|PB.3782.6|fullname,pb|PB.3782.7|fullname
VPS8	pb|PB.3785.1|fullname,pb|PB.3785.11|fullname,pb|PB.3785.12|fullname,pb|PB.3785.13|fullname,pb|PB.3785.15|fullname,pb|PB.3785.2|fullname,pb|PB.3785.3|fullname,pb|PB.3785.4|fullname,pb|PB.3785.5|fullname,pb|PB.3785.6|fullname,pb|PB.3785.7|fullname,pb|PB.3785.8|fullname
AC099661.1	pb|PB.3786.1|fullname
SENP2	pb|PB.3787.1|fullname,pb|PB.3787.10|fullname,pb|PB.3787.11|fullname,pb|PB.3787.12|fullname,pb|PB.3787.13|fullname,pb|PB.3787.6|fullname,pb|PB.3787.2|fullname,pb|PB.3787.18|fullname,pb|PB.3787.19|fullname,pb|PB.3787.22|fullname,pb|PB.3787.23|fullname,pb|PB.3787.24|fullname,pb|PB.3787.27|fullname,pb|PB.3787.28|fullname,pb|PB.3787.29|fullname,pb|PB.3787.3|fullname,pb|PB.3787.30|fullname,pb|PB.3787.31|fullname,pb|PB.3787.5|fullname,pb|PB.3787.8|fullname,pb|PB.3787.9|fullname,pb|PB.3790.1|fullname
AC133473.1	pb|PB.3787.26|fullname
NMRAL2P	pb|PB.3793.1|fullname
DNAJB11	pb|PB.3794.1|fullname,pb|PB.3794.10|fullname,pb|PB.3794.11|fullname,pb|PB.3794.2|fullname,pb|PB.3794.7|fullname,pb|PB.3794.9|fullname
EIF4A2	pb|PB.3797.1|fullname,pb|PB.3797.10|fullname,pb|PB.3797.9|fullname,pb|PB.3797.12|fullname,pb|PB.3797.3|fullname,pb|PB.3797.14|fullname,pb|PB.3797.16|fullname,pb|PB.3797.2|fullname,pb|PB.3797.20|fullname,pb|PB.3797.21|fullname,pb|PB.3797.22|fullname,pb|PB.3797.23|fullname,pb|PB.3797.27|fullname,pb|PB.3797.30|fullname,pb|PB.3797.31|fullname,pb|PB.3797.32|fullname,pb|PB.3797.33|fullname,pb|PB.3797.34|fullname,pb|PB.3797.35|fullname,pb|PB.3797.36|fullname,pb|PB.3797.38|fullname,pb|PB.3797.4|fullname,pb|PB.3797.40|fullname,pb|PB.3797.41|fullname,pb|PB.3797.42|fullname,pb|PB.3797.43|fullname,pb|PB.3797.44|fullname,pb|PB.3797.45|fullname,pb|PB.3797.47|fullname,pb|PB.3797.48|fullname,pb|PB.3797.5|fullname,pb|PB.3797.6|fullname,pb|PB.3797.7|fullname,pb|PB.3797.8|fullname
AL691432.4	pb|PB.38.1|fullname
S100PBP	pb|PB.380.1|fullname,pb|PB.380.6|fullname,pb|PB.380.14|fullname,pb|PB.380.15|fullname,pb|PB.380.16|fullname,pb|PB.380.17|fullname,pb|PB.380.2|fullname,pb|PB.380.3|fullname,pb|PB.380.5|fullname
ST6GAL1	pb|PB.3802.1|fullname,pb|PB.3802.11|fullname,pb|PB.3802.13|fullname,pb|PB.3802.3|fullname,pb|PB.3802.9|fullname
LPP	pb|PB.3804.1|fullname,pb|PB.3804.12|fullname,pb|PB.3804.2|fullname,pb|PB.3804.20|fullname,pb|PB.3804.22|fullname,pb|PB.3804.25|fullname,pb|PB.3804.26|fullname,pb|PB.3804.3|fullname,pb|PB.3804.6|fullname,pb|PB.3804.8|fullname,pb|PB.3805.1|fullname,pb|PB.3806.1|fullname
AZIN2	pb|PB.381.1|fullname,pb|PB.381.3|fullname,pb|PB.381.11|fullname,pb|PB.381.13|fullname,pb|PB.381.2|fullname,pb|PB.381.4|fullname,pb|PB.381.5|fullname,pb|PB.381.7|fullname
IL1RAP	pb|PB.3810.1|fullname,pb|PB.3810.2|fullname,pb|PB.3810.3|fullname,pb|PB.3810.5|fullname
OPA1	pb|PB.3811.1|fullname,pb|PB.3811.5|fullname,pb|PB.3811.12|fullname,pb|PB.3811.13|fullname,pb|PB.3811.15|fullname,pb|PB.3811.22|fullname,pb|PB.3811.23|fullname,pb|PB.3811.25|fullname,pb|PB.3811.26|fullname,pb|PB.3811.29|fullname,pb|PB.3811.3|fullname,pb|PB.3811.30|fullname,pb|PB.3811.32|fullname,pb|PB.3811.33|fullname,pb|PB.3811.34|fullname,pb|PB.3811.36|fullname,pb|PB.3811.37|fullname,pb|PB.3811.38|fullname,pb|PB.3811.6|fullname,pb|PB.3811.9|fullname
HES1	pb|PB.3813.1|fullname,pb|PB.3813.3|fullname
TMEM44-AS1	pb|PB.3819.1|fullname,pb|PB.3819.2|fullname,pb|PB.3819.4|fullname
MUC20-OT1	pb|PB.3826.1|fullname,pb|PB.3826.3|fullname,pb|PB.3826.12|fullname,pb|PB.3826.2|fullname,pb|PB.3826.19|fullname,pb|PB.3826.22|fullname,pb|PB.3826.23|fullname,pb|PB.3826.24|fullname,pb|PB.3826.25|fullname,pb|PB.3826.7|fullname
SDHAP2	pb|PB.3826.6|fullname,pb|PB.3826.8|fullname
UBXN7-AS1	pb|PB.3838.1|fullname
FBXO45	pb|PB.3842.1|fullname,pb|PB.3842.5|fullname,pb|PB.3842.6|fullname
NRROS	pb|PB.3846.1|fullname,pb|PB.3846.11|fullname,pb|PB.3846.7|fullname,pb|PB.3846.3|fullname,pb|PB.3846.27|fullname,pb|PB.3846.29|fullname,pb|PB.3846.34|fullname,pb|PB.3846.5|fullname,pb|PB.3846.9|fullname
PAK2	pb|PB.3846.102|fullname,pb|PB.3846.105|fullname,pb|PB.3846.106|fullname,pb|PB.3846.108|fullname,pb|PB.3846.109|fullname,pb|PB.3846.111|fullname,pb|PB.3846.82|fullname,pb|PB.3846.85|fullname,pb|PB.3846.86|fullname,pb|PB.3846.87|fullname,pb|PB.3846.88|fullname,pb|PB.3846.89|fullname,pb|PB.3846.91|fullname,pb|PB.3846.95|fullname,pb|PB.3846.96|fullname,pb|PB.3846.98|fullname
PIGX	pb|PB.3846.13|fullname,pb|PB.3846.17|fullname,pb|PB.3846.24|fullname,pb|PB.3846.42|fullname,pb|PB.3846.50|fullname,pb|PB.3846.59|fullname,pb|PB.3846.60|fullname,pb|PB.3846.63|fullname,pb|PB.3846.72|fullname,pb|PB.3846.73|fullname,pb|PB.3846.80|fullname,pb|PB.3846.81|fullname
SENP5	pb|PB.3849.1|fullname,pb|PB.3849.11|fullname,pb|PB.3849.3|fullname,pb|PB.3849.9|fullname,pb|PB.3849.15|fullname,pb|PB.3849.2|fullname,pb|PB.3849.17|fullname,pb|PB.3849.19|fullname,pb|PB.3849.20|fullname,pb|PB.3849.21|fullname,pb|PB.3849.23|fullname,pb|PB.3849.24|fullname,pb|PB.3849.5|fullname,pb|PB.3849.6|fullname
NCBP2AS2	pb|PB.3856.1|fullname
AC024560.5	pb|PB.3867.1|fullname
FYTTD1	pb|PB.3868.1|fullname,pb|PB.3869.1|fullname,pb|PB.3869.6|fullname,pb|PB.3869.9|fullname,pb|PB.3869.18|fullname,pb|PB.3869.19|fullname,pb|PB.3869.21|fullname,pb|PB.3869.23|fullname,pb|PB.3869.24|fullname,pb|PB.3869.25|fullname,pb|PB.3869.26|fullname,pb|PB.3869.3|fullname,pb|PB.3869.4|fullname
LRCH3	pb|PB.3871.1|fullname,pb|PB.3871.4|fullname,pb|PB.3871.11|fullname,pb|PB.3871.12|fullname,pb|PB.3871.13|fullname,pb|PB.3871.14|fullname,pb|PB.3871.15|fullname,pb|PB.3871.17|fullname,pb|PB.3871.18|fullname,pb|PB.3871.19|fullname,pb|PB.3871.2|fullname,pb|PB.3871.20|fullname,pb|PB.3871.3|fullname,pb|PB.3871.6|fullname,pb|PB.3871.7|fullname,pb|PB.3871.8|fullname,pb|PB.3871.9|fullname
RPL35A	pb|PB.3872.1|fullname,pb|PB.3872.2|fullname,pb|PB.3872.5|fullname
LMLN	pb|PB.3874.1|fullname,pb|PB.3874.2|fullname,pb|PB.3874.3|fullname,pb|PB.3874.4|fullname,pb|PB.3874.5|fullname,pb|PB.3879.1|fullname
ZNF362	pb|PB.388.1|fullname,pb|PB.388.2|fullname,pb|PB.388.5|fullname,pb|PB.388.6|fullname,pb|PB.388.7|fullname
PIGG	pb|PB.3883.1|fullname,pb|PB.3883.10|fullname,pb|PB.3883.11|fullname,pb|PB.3883.12|fullname,pb|PB.3883.13|fullname,pb|PB.3883.15|fullname,pb|PB.3883.16|fullname,pb|PB.3883.18|fullname,pb|PB.3883.19|fullname,pb|PB.3883.2|fullname,pb|PB.3883.20|fullname,pb|PB.3883.21|fullname,pb|PB.3883.3|fullname,pb|PB.3883.6|fullname,pb|PB.3883.7|fullname,pb|PB.3883.8|fullname,pb|PB.3883.9|fullname
PDE6B	pb|PB.3885.1|fullname,pb|PB.3885.10|fullname,pb|PB.3885.11|fullname,pb|PB.3885.9|fullname,pb|PB.3885.14|fullname,pb|PB.3885.16|fullname,pb|PB.3885.19|fullname,pb|PB.3885.2|fullname,pb|PB.3885.3|fullname,pb|PB.3885.4|fullname,pb|PB.3885.6|fullname
MYL5	pb|PB.3886.1|fullname
PCGF3	pb|PB.3890.1|fullname,pb|PB.3890.7|fullname,pb|PB.3890.12|fullname,pb|PB.3890.5|fullname,pb|PB.3890.19|fullname,pb|PB.3890.21|fullname,pb|PB.3890.23|fullname,pb|PB.3890.3|fullname
TMEM175	pb|PB.3892.1|fullname,pb|PB.3892.10|fullname,pb|PB.3892.5|fullname,pb|PB.3892.12|fullname,pb|PB.3892.13|fullname,pb|PB.3892.2|fullname,pb|PB.3892.3|fullname,pb|PB.3892.4|fullname,pb|PB.3892.8|fullname,pb|PB.3892.9|fullname
IDUA	pb|PB.3894.1|fullname,pb|PB.3894.2|fullname
CTBP1-DT	pb|PB.3907.1|fullname,pb|PB.3907.3|fullname,pb|PB.3907.2|fullname
MAEA	pb|PB.3908.1|fullname,pb|PB.3908.10|fullname,pb|PB.3908.12|fullname,pb|PB.3908.13|fullname,pb|PB.3908.15|fullname,pb|PB.3908.16|fullname,pb|PB.3908.17|fullname,pb|PB.3908.18|fullname,pb|PB.3908.2|fullname,pb|PB.3908.20|fullname,pb|PB.3908.3|fullname,pb|PB.3908.5|fullname,pb|PB.3908.6|fullname,pb|PB.3908.8|fullname,pb|PB.3908.9|fullname
UVSSA	pb|PB.3909.1|fullname,pb|PB.3909.3|fullname
AC118281.1	pb|PB.3912.1|fullname
AC016773.2	pb|PB.3914.1|fullname
TACC3	pb|PB.3916.1|fullname,pb|PB.3916.10|fullname,pb|PB.3916.13|fullname,pb|PB.3916.2|fullname,pb|PB.3916.16|fullname,pb|PB.3916.7|fullname,pb|PB.3916.19|fullname,pb|PB.3916.20|fullname,pb|PB.3916.21|fullname,pb|PB.3916.25|fullname,pb|PB.3916.26|fullname,pb|PB.3916.27|fullname,pb|PB.3916.28|fullname,pb|PB.3916.3|fullname,pb|PB.3916.4|fullname,pb|PB.3916.5|fullname,pb|PB.3916.8|fullname,pb|PB.3916.9|fullname
